lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847062184734228477450,2023,Foligno-Dickinson-Perry,CHI,line,5on5,4,1862.0,11.0,0.33,0.29,0.35,10.54,0.7,0.6,2.77,0.34,5.86,4.71,0.7,0.74,0.73,9.0,6.0,5.0,20.0,2.0,1.0,0.0,1.0,1.0,5.0,5.0,7.0,13.0,2.0,4.0,10.0,25.0,3.0,6.0,13.0,2.0,0.0,0.51,0.19,0.0,0.0,2.0,0.0,20.62,15.0,15.37,5.0,0.12,0.02,0.02,0.8,0.85,0.84,20.67,1.41,1.27,5.5,0.76,10.79,8.28,1.38,1.38,1.36,17.0,11.0,20.0,48.0,3.0,2.0,1.0,0.0,0.0,13.0,10.0,14.0,25.0,5.0,10.0,20.0,16.0,3.0,5.0,23.0,5.0,0.0,0.66,0.74,0.0,1.0,2.0,0.0,47.18,28.0,28.09,2.0,0.26,0.2,0.2,1.46,1.43,1.42
84785078480860,2023,Bahl-Marino,NJD,pairing,5on5,3,2084.0,6.0,0.46,0.55,0.53,15.05,0.8,0.94,4.03,0.45,8.75,6.03,0.78,0.75,0.73,12.0,9.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,12.0,21.0,5.0,10.0,13.0,27.0,5.0,10.0,18.0,3.0,0.0,0.44,0.35,0.0,0.0,0.0,0.0,30.05,21.0,19.83,7.0,0.2,0.0,0.0,0.99,0.93,0.92,14.1,0.94,0.83,3.05,0.44,7.7,6.04,0.94,1.01,1.0,16.0,3.0,7.0,26.0,1.0,0.0,0.0,1.0,0.0,9.0,8.0,15.0,18.0,6.0,12.0,18.0,9.0,2.0,4.0,14.0,5.0,0.0,0.36,0.58,0.0,0.0,1.0,0.0,27.27,19.0,19.89,3.0,0.17,0.0,0.0,1.11,1.19,1.19
847576884774448477505,2023,Burakovsky-Wennberg-Schwartz,SEA,line,5on5,3,1914.0,4.0,0.45,0.53,0.47,10.84,0.68,0.61,2.81,0.35,5.71,4.85,0.64,0.68,0.65,10.0,5.0,12.0,27.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,10.0,15.0,4.0,8.0,16.0,8.0,5.0,2.0,13.0,2.0,0.0,0.36,0.31,0.0,0.0,0.0,0.0,26.67,15.0,14.88,1.0,0.13,0.0,0.0,0.8,0.81,0.77,12.39,0.82,0.75,3.42,0.44,6.81,4.75,0.81,0.8,0.79,15.0,2.0,7.0,24.0,1.0,1.0,0.0,1.0,0.0,6.0,8.0,14.0,16.0,1.0,2.0,16.0,13.0,4.0,4.0,14.0,3.0,0.0,0.4,0.43,0.0,1.0,0.0,0.0,24.02,17.0,16.77,3.0,0.16,0.14,0.14,0.84,0.82,0.81
847579184779878484144,2023,Hall-Bedard-Donato,CHI,line,5on5,3,1808.0,6.0,0.49,0.51,0.49,20.04,2.13,1.33,5.53,0.7,9.42,6.9,2.06,2.19,2.13,19.0,7.0,11.0,37.0,2.0,6.0,2.0,0.0,0.0,11.0,7.0,17.0,24.0,2.0,7.0,11.0,13.0,6.0,6.0,18.0,4.0,4.0,0.5,0.47,1.16,0.0,0.0,2.0,37.99,26.0,26.33,3.0,0.28,1.22,1.22,1.19,1.23,1.22,19.7,2.25,1.4,4.83,0.68,10.54,7.3,2.16,2.14,2.04,17.0,10.0,8.0,35.0,1.0,3.0,0.0,0.0,0.0,15.0,8.0,16.0,26.0,3.0,9.0,27.0,14.0,5.0,5.0,19.0,5.0,3.0,0.48,0.71,1.06,1.0,0.0,0.0,33.31,27.0,25.63,1.0,0.3,1.06,1.06,1.49,1.43,1.42
84784548484254,2023,Hirose-Juulsen,VAN,pairing,5on5,2,1032.0,6.0,0.22,0.29,0.29,3.12,0.23,0.14,0.88,0.1,1.41,1.24,0.23,0.25,0.25,4.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,10.0,2.0,3.0,3.0,1.0,0.0,0.09,0.14,0.0,0.0,0.0,0.0,7.64,4.0,4.23,2.0,0.03,0.0,0.0,0.27,0.28,0.28,7.38,0.81,0.49,1.65,0.23,3.86,2.96,0.81,0.8,0.8,7.0,3.0,7.0,17.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,7.0,10.0,0.0,0.0,6.0,12.0,3.0,3.0,5.0,3.0,2.0,0.12,0.27,0.43,0.0,0.0,0.0,16.56,10.0,9.86,2.0,0.1,0.0,0.0,0.92,0.91,0.91
847579984779408482149,2023,Ehlers-Perfetti-Niederreiter,WPG,line,5on5,3,1245.0,7.0,0.65,0.6,0.61,14.46,1.49,1.0,4.17,0.55,7.47,5.32,1.38,1.5,1.39,12.0,8.0,8.0,28.0,1.0,2.0,0.0,0.0,0.0,10.0,7.0,11.0,19.0,4.0,8.0,6.0,11.0,3.0,6.0,16.0,1.0,3.0,0.47,0.18,0.84,1.0,0.0,0.0,27.34,20.0,19.46,5.0,0.21,0.55,0.55,1.14,1.15,1.05,9.15,0.8,0.49,2.54,0.34,4.98,3.85,0.79,0.85,0.84,9.0,4.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,12.0,2.0,4.0,16.0,5.0,1.0,6.0,9.0,3.0,1.0,0.22,0.31,0.27,0.0,0.0,1.0,19.28,13.0,13.37,5.0,0.1,0.0,0.0,0.9,0.96,0.95
847794684793378482078,2023,Raymond-Larkin-Debrincat,DET,line,5on5,3,1431.0,11.0,0.74,0.65,0.64,19.9,1.32,1.32,5.06,0.72,11.98,8.59,1.31,1.34,1.33,22.0,7.0,4.0,33.0,3.0,1.0,0.0,4.0,0.0,9.0,12.0,19.0,26.0,0.0,0.0,12.0,7.0,3.0,7.0,22.0,7.0,0.0,0.58,0.74,0.0,2.0,1.0,0.0,33.95,29.0,29.85,2.0,0.27,0.01,0.01,1.58,1.6,1.59,11.26,0.45,0.61,2.77,0.35,6.65,5.16,0.45,0.44,0.44,9.0,7.0,2.0,18.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,9.0,16.0,1.0,2.0,11.0,5.0,0.0,1.0,15.0,1.0,0.0,0.32,0.13,0.0,0.0,0.0,0.0,17.76,16.0,15.68,1.0,0.12,0.0,0.0,0.58,0.57,0.56
84734468477365,2023,Clifton-Johnson,BUF,pairing,5on5,3,1405.0,9.0,0.35,0.41,0.45,9.77,0.41,0.55,2.84,0.3,5.12,3.78,0.41,0.4,0.4,12.0,1.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,12.0,13.0,1.0,2.0,13.0,17.0,4.0,2.0,12.0,1.0,0.0,0.33,0.08,0.0,0.0,0.0,0.0,14.94,13.0,12.78,0.0,0.11,0.0,0.0,0.53,0.52,0.51,11.71,0.77,0.84,2.96,0.37,6.37,4.69,0.74,0.82,0.79,14.0,2.0,6.0,22.0,1.0,1.0,0.0,0.0,1.0,9.0,4.0,13.0,15.0,0.0,0.0,14.0,14.0,2.0,3.0,14.0,1.0,1.0,0.34,0.19,0.23,0.0,1.0,0.0,23.38,16.0,17.03,2.0,0.18,0.04,0.04,0.9,0.96,0.93
847488484821338482667,2023,Eklund-Bordeleau-Hoffman,SJS,line,5on5,2,851.0,5.0,0.25,0.29,0.31,3.01,0.15,0.16,0.65,0.08,1.61,1.36,0.15,0.15,0.15,3.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,10.0,2.0,2.0,1.0,3.0,1.0,0.0,0.04,0.1,0.0,0.0,1.0,0.0,6.16,4.0,4.15,1.0,0.03,0.0,0.0,0.18,0.18,0.18,6.81,0.45,0.43,1.59,0.2,3.5,2.82,0.43,0.46,0.44,6.0,3.0,6.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,9.0,1.0,2.0,8.0,4.0,3.0,1.0,7.0,2.0,0.0,0.16,0.29,0.0,0.0,0.0,0.0,15.15,9.0,8.94,1.0,0.09,0.0,0.0,0.54,0.55,0.53
847841384799998484145,2023,Benson-Mittelstadt-Greenway,BUF,line,5on5,3,1931.0,6.0,0.6,0.52,0.49,13.16,1.2,0.79,3.1,0.39,6.39,5.13,1.17,1.22,1.19,10.0,7.0,15.0,32.0,2.0,1.0,0.0,0.0,0.0,7.0,7.0,8.0,15.0,3.0,6.0,4.0,8.0,4.0,4.0,12.0,2.0,3.0,0.22,0.18,0.81,0.0,1.0,1.0,30.97,17.0,16.65,0.0,0.17,0.34,0.34,1.03,1.03,1.03,12.16,0.81,0.72,3.36,0.45,7.24,5.42,0.81,0.84,0.83,13.0,5.0,11.0,29.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,13.0,18.0,3.0,6.0,24.0,15.0,3.0,4.0,16.0,1.0,1.0,0.48,0.09,0.25,0.0,0.0,0.0,30.84,18.0,18.72,1.0,0.15,0.25,0.25,0.71,0.74,0.74
847418984784248482055,2023,O'Connor-Eller-Harkins,PIT,line,5on5,3,1350.0,11.0,0.42,0.43,0.42,10.51,0.65,0.7,2.53,0.32,6.36,4.44,0.64,0.65,0.64,7.0,8.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,7.0,15.0,3.0,6.0,11.0,6.0,2.0,2.0,13.0,2.0,0.0,0.38,0.27,0.0,0.0,0.0,0.0,21.44,15.0,15.35,1.0,0.14,0.0,0.0,0.79,0.79,0.77,14.57,0.89,1.05,3.74,0.52,8.66,6.15,0.87,0.85,0.83,15.0,6.0,7.0,28.0,1.0,1.0,0.0,1.0,0.0,10.0,8.0,14.0,20.0,0.0,0.0,10.0,5.0,2.0,3.0,19.0,2.0,0.0,0.61,0.27,0.0,1.0,0.0,0.0,26.71,21.0,20.0,1.0,0.22,0.19,0.19,0.92,0.89,0.87
847843884815778482146,2023,Tomasino-Novak-Evangelista,NSH,line,5on5,3,707.0,19.0,0.49,0.37,0.25,2.18,0.26,0.12,0.52,0.06,1.23,0.81,0.25,0.27,0.26,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.02,0.0,0.24,0.0,0.0,0.0,7.05,3.0,3.1,2.0,0.03,0.0,0.0,0.29,0.3,0.28,6.48,0.27,0.37,1.67,0.19,3.87,2.63,0.27,0.27,0.27,5.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,9.0,0.0,0.0,8.0,4.0,2.0,0.0,9.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,12.12,9.0,9.12,0.0,0.07,0.0,0.0,0.35,0.35,0.34
84757508480884,2023,Merrill-Addison,MIN,pairing,5on5,3,1295.0,15.0,0.43,0.54,0.54,14.4,1.06,0.88,3.65,0.45,6.87,6.09,1.02,1.08,1.04,9.0,10.0,9.0,28.0,1.0,2.0,0.0,2.0,0.0,8.0,6.0,8.0,18.0,3.0,9.0,7.0,9.0,4.0,3.0,12.0,7.0,0.0,0.34,0.72,0.0,1.0,0.0,0.0,28.02,19.0,18.92,2.0,0.18,0.25,0.25,1.0,1.02,0.99,12.52,1.41,0.81,2.84,0.38,6.03,4.53,1.35,1.41,1.36,13.0,3.0,8.0,24.0,2.0,2.0,0.0,1.0,0.0,4.0,7.0,11.0,14.0,3.0,9.0,13.0,11.0,3.0,4.0,10.0,4.0,2.0,0.26,0.48,0.66,1.0,0.0,1.0,24.01,16.0,16.03,1.0,0.17,0.56,0.56,1.02,1.02,1.0
84769678481598,2023,Kulak-Broberg,EDM,pairing,5on5,3,1310.0,12.0,0.33,0.44,0.43,9.36,0.61,0.58,2.3,0.3,5.15,4.07,0.6,0.61,0.6,9.0,4.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0,12.0,0.0,0.0,15.0,11.0,4.0,6.0,11.0,2.0,0.0,0.32,0.29,0.0,1.0,0.0,0.0,16.92,13.0,13.64,3.0,0.13,0.0,0.0,0.73,0.74,0.73,12.74,1.26,0.85,2.93,0.39,6.64,4.93,1.23,1.17,1.15,15.0,2.0,3.0,20.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,13.0,15.0,1.0,2.0,18.0,13.0,0.0,8.0,12.0,3.0,2.0,0.36,0.39,0.51,0.0,2.0,0.0,18.13,17.0,15.8,6.0,0.18,0.0,0.0,1.44,1.34,1.31
84759068476931,2023,Mccabe-Klingberg,TOR,pairing,5on5,3,2378.0,5.0,0.33,0.45,0.42,20.22,1.76,1.57,4.62,0.68,12.11,8.26,1.7,1.74,1.68,20.0,9.0,11.0,40.0,1.0,1.0,0.0,3.0,0.0,13.0,11.0,19.0,28.0,2.0,7.0,18.0,16.0,3.0,4.0,24.0,3.0,2.0,0.8,0.33,0.63,1.0,0.0,0.0,39.79,29.0,29.05,2.0,0.33,0.37,0.37,1.72,1.68,1.62,29.26,3.62,2.17,6.71,1.02,15.0,11.49,3.44,3.82,3.63,29.0,11.0,9.0,49.0,5.0,4.0,0.0,1.0,0.0,21.0,9.0,24.0,35.0,5.0,13.0,15.0,34.0,2.0,6.0,22.0,15.0,3.0,0.63,1.86,1.12,3.0,2.0,0.0,50.78,40.0,41.59,2.0,0.45,1.1,1.1,2.97,3.15,3.09
84799808481527,2023,Hague-Korczak,VGK,pairing,5on5,2,875.0,7.0,0.64,0.68,0.5,4.22,0.44,0.3,0.9,0.13,2.46,1.78,0.43,0.44,0.43,4.0,2.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,0.0,0.0,8.0,9.0,4.0,3.0,4.0,1.0,1.0,0.15,0.09,0.2,0.0,0.0,0.0,12.93,6.0,6.05,1.0,0.06,0.2,0.2,0.3,0.29,0.29,4.34,0.24,0.23,1.11,0.13,2.5,1.78,0.23,0.25,0.24,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,2.0,4.0,7.0,7.0,1.0,1.0,5.0,1.0,0.0,0.16,0.09,0.0,0.0,0.0,0.0,6.13,6.0,6.12,0.0,0.05,0.0,0.0,0.29,0.3,0.29
847471584764618480015,2023,Atkinson-Couturier-Tippett,PHI,line,5on5,3,731.0,20.0,0.82,0.67,0.67,11.15,1.43,0.79,2.73,0.34,5.05,3.66,1.35,1.42,1.34,11.0,3.0,4.0,18.0,0.0,2.0,0.0,0.0,0.0,5.0,7.0,11.0,14.0,0.0,0.0,7.0,1.0,0.0,4.0,8.0,4.0,2.0,0.23,0.56,0.64,0.0,0.0,0.0,18.19,14.0,14.23,3.0,0.17,0.45,0.45,1.15,1.14,1.13,4.99,0.31,0.29,1.17,0.16,3.01,2.04,0.31,0.31,0.31,5.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,7.0,2.0,4.0,8.0,4.0,0.0,4.0,6.0,1.0,0.0,0.12,0.19,0.0,0.0,0.0,0.0,8.66,7.0,6.73,3.0,0.06,0.19,0.19,0.18,0.18,0.18
84740908482684,2023,Hughes-Smith,NJD,pairing,5on5,3,1729.0,8.0,0.32,0.51,0.44,13.8,0.68,0.77,3.86,0.44,7.66,5.6,0.67,0.65,0.64,11.0,8.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,11.0,19.0,4.0,8.0,16.0,11.0,5.0,5.0,18.0,1.0,0.0,0.59,0.09,0.0,0.0,0.0,0.0,26.93,19.0,18.53,3.0,0.16,0.0,0.0,0.84,0.8,0.79,17.78,1.46,1.04,4.66,0.61,8.85,7.38,1.31,1.53,1.38,20.0,4.0,3.0,27.0,1.0,3.0,0.0,0.0,0.0,14.0,6.0,19.0,23.0,2.0,4.0,12.0,25.0,2.0,3.0,17.0,5.0,2.0,0.43,0.46,0.57,1.0,0.0,0.0,28.86,24.0,25.37,1.0,0.22,0.59,0.59,1.09,1.16,1.14
847341984757458478498,2023,Marchand-Coyle-Debrusk,BOS,line,5on5,2,887.0,2.0,0.48,0.52,0.45,6.81,0.78,0.54,1.66,0.27,3.41,2.34,0.78,0.77,0.77,5.0,4.0,6.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,5.0,9.0,1.0,2.0,7.0,6.0,0.0,2.0,6.0,2.0,1.0,0.25,0.23,0.31,0.0,0.0,0.0,14.89,9.0,9.08,1.0,0.12,0.0,0.0,0.9,0.88,0.88,8.61,0.86,0.62,2.01,0.26,4.29,2.95,0.77,0.9,0.8,5.0,6.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,11.0,0.0,0.0,15.0,6.0,1.0,0.0,6.0,5.0,0.0,0.2,0.66,0.0,0.0,0.0,0.0,14.29,11.0,11.21,0.0,0.13,0.0,0.0,1.0,1.04,0.93
847747984784838479318,2023,Bertuzzi-Matthews-Marner,TOR,line,5on5,3,2213.0,3.0,0.63,0.49,0.54,20.31,2.39,1.43,4.42,0.72,11.42,7.63,2.35,2.29,2.25,23.0,5.0,12.0,40.0,2.0,2.0,0.0,0.0,0.0,14.0,10.0,21.0,26.0,6.0,12.0,24.0,17.0,9.0,8.0,21.0,4.0,3.0,0.97,0.44,0.98,0.0,1.0,1.0,38.96,28.0,27.33,4.0,0.3,0.73,0.73,1.96,1.9,1.89,18.16,1.41,1.21,4.39,0.6,9.3,7.08,1.36,1.51,1.45,14.0,10.0,17.0,41.0,1.0,1.0,0.0,1.0,0.0,9.0,12.0,13.0,23.0,1.0,2.0,24.0,22.0,5.0,8.0,17.0,6.0,1.0,0.48,0.71,0.22,0.0,1.0,0.0,42.95,24.0,25.34,3.0,0.25,0.03,0.03,1.64,1.75,1.68
847572284770218483431,2023,Zucker-Cooley-Kerfoot,ARI,line,5on5,3,1292.0,10.0,0.42,0.43,0.46,9.34,0.55,0.59,2.03,0.3,5.46,4.06,0.55,0.57,0.57,9.0,4.0,7.0,20.0,0.0,1.0,0.0,1.0,0.0,7.0,4.0,9.0,13.0,2.0,4.0,11.0,5.0,0.0,2.0,12.0,1.0,0.0,0.42,0.13,0.0,0.0,0.0,0.0,20.31,13.0,13.0,2.0,0.12,0.13,0.13,0.54,0.56,0.56,11.56,0.78,0.68,3.44,0.35,5.7,4.05,0.75,0.74,0.72,11.0,4.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,11.0,15.0,4.0,6.0,13.0,12.0,8.0,5.0,12.0,2.0,1.0,0.36,0.2,0.21,0.0,0.0,0.0,26.44,15.0,14.78,2.0,0.14,0.21,0.21,0.71,0.68,0.67
847576584784728482092,2023,Tarasenko-Greig-Joseph,OTT,line,5on5,3,1001.0,24.0,0.58,0.55,0.55,8.71,0.72,0.56,2.27,0.31,4.53,3.61,0.7,0.72,0.7,8.0,4.0,4.0,16.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,6.0,10.0,1.0,2.0,6.0,7.0,1.0,3.0,8.0,4.0,0.0,0.15,0.57,0.0,0.0,2.0,0.0,16.46,12.0,12.42,1.0,0.12,0.0,0.0,0.84,0.83,0.81,7.26,0.51,0.44,1.9,0.26,3.79,3.1,0.51,0.51,0.51,7.0,3.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,7.0,10.0,0.0,0.0,10.0,7.0,0.0,3.0,8.0,2.0,0.0,0.21,0.3,0.0,0.0,0.0,0.0,12.57,10.0,9.7,1.0,0.09,0.0,0.0,0.6,0.6,0.6
847121884763898482157,2023,Cuylle-Trocheck-Wheeler,NYR,line,5on5,3,1806.0,7.0,0.74,0.65,0.64,20.22,2.03,1.52,5.48,0.64,10.27,7.06,1.94,2.1,2.02,18.0,9.0,8.0,35.0,0.0,5.0,0.0,0.0,1.0,11.0,10.0,18.0,27.0,2.0,4.0,18.0,14.0,4.0,2.0,21.0,3.0,3.0,0.66,0.45,0.92,0.0,0.0,0.0,36.47,27.0,28.55,1.0,0.31,1.14,1.14,1.2,1.27,1.26,10.6,0.69,0.66,2.68,0.37,5.89,4.71,0.69,0.66,0.65,10.0,5.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,10.0,15.0,2.0,4.0,12.0,10.0,4.0,2.0,12.0,3.0,0.0,0.34,0.35,0.0,0.0,0.0,0.0,18.2,15.0,14.04,1.0,0.14,0.0,0.0,0.83,0.78,0.78
84751978478468,2023,Lauzon-Barrie,NSH,pairing,5on5,4,2228.0,11.0,0.64,0.49,0.48,16.23,1.66,1.12,4.32,0.51,7.95,5.44,1.63,1.63,1.59,17.0,4.0,10.0,31.0,1.0,2.0,0.0,0.0,0.0,12.0,6.0,16.0,20.0,2.0,7.0,25.0,21.0,4.0,5.0,13.0,5.0,3.0,0.33,0.54,0.79,0.0,1.0,0.0,30.48,21.0,20.47,1.0,0.24,0.57,0.57,1.33,1.3,1.28,15.44,0.94,1.02,4.17,0.59,9.5,6.79,0.94,0.96,0.96,20.0,3.0,9.0,32.0,0.0,0.0,0.0,3.0,0.0,10.0,10.0,20.0,23.0,4.0,11.0,15.0,15.0,4.0,5.0,19.0,4.0,0.0,0.54,0.39,0.0,0.0,0.0,0.0,32.45,23.0,23.48,2.0,0.21,0.0,0.0,1.15,1.18,1.18
84768858480817,2023,Miller-Trouba,NYR,pairing,5on5,3,2716.0,4.0,0.57,0.55,0.57,22.32,2.11,1.6,5.37,0.72,12.47,8.73,2.07,2.16,2.11,20.0,11.0,15.0,46.0,1.0,3.0,0.0,0.0,1.0,16.0,10.0,19.0,30.0,0.0,0.0,26.0,16.0,5.0,5.0,23.0,5.0,3.0,0.78,0.59,0.73,1.0,0.0,0.0,47.11,31.0,32.12,2.0,0.33,0.53,0.53,1.91,1.95,1.92,17.6,1.61,1.04,4.62,0.54,8.7,6.48,1.53,1.62,1.54,21.0,2.0,14.0,37.0,2.0,3.0,0.0,0.0,0.0,8.0,10.0,19.0,21.0,3.0,6.0,19.0,12.0,2.0,4.0,18.0,3.0,2.0,0.54,0.33,0.74,1.0,1.0,0.0,36.72,23.0,22.58,2.0,0.22,0.86,0.86,0.97,0.95,0.95
84735078475279,2023,Chiarot-Petry,DET,pairing,5on5,2,1189.0,4.0,0.58,0.41,0.45,10.09,1.32,0.72,3.0,0.38,5.02,3.56,1.23,1.32,1.24,12.0,2.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,4.0,7.0,12.0,14.0,2.0,4.0,9.0,11.0,1.0,4.0,9.0,2.0,3.0,0.17,0.26,0.89,0.0,0.0,0.0,15.21,14.0,14.28,1.0,0.15,0.89,0.89,0.59,0.59,0.58,12.74,0.94,0.9,3.49,0.45,6.41,4.81,0.92,0.92,0.89,11.0,6.0,5.0,22.0,0.0,2.0,0.0,0.0,0.0,8.0,7.0,11.0,17.0,0.0,0.0,10.0,18.0,2.0,2.0,12.0,5.0,0.0,0.28,0.66,0.0,0.0,0.0,0.0,21.83,17.0,16.87,2.0,0.19,0.27,0.27,0.86,0.84,0.83
847515884768878481704,2023,Forsberg-O'Reilly-Parssinen,NSH,line,5on5,4,1447.0,10.0,0.85,0.64,0.66,17.79,3.09,1.54,4.02,0.61,8.23,5.51,2.56,3.18,2.6,19.0,4.0,6.0,29.0,2.0,3.0,0.0,0.0,0.0,13.0,5.0,17.0,21.0,2.0,4.0,16.0,7.0,8.0,4.0,10.0,8.0,5.0,0.28,1.06,1.75,0.0,1.0,1.0,28.21,23.0,22.72,1.0,0.33,1.23,1.23,2.2,2.17,2.04,8.13,0.54,0.5,2.11,0.31,4.79,3.75,0.54,0.59,0.58,7.0,5.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,11.0,2.0,4.0,10.0,8.0,3.0,8.0,10.0,2.0,0.0,0.27,0.27,0.0,1.0,0.0,0.0,17.2,12.0,12.96,5.0,0.1,0.0,0.0,0.64,0.69,0.69
84764628478399,2023,Siegenthaler-Hamilton,NJD,pairing,5on5,3,2231.0,4.0,0.44,0.51,0.54,24.4,1.74,1.59,6.52,1.03,13.44,9.68,1.7,1.65,1.61,23.0,11.0,8.0,42.0,2.0,4.0,0.0,1.0,0.0,14.0,13.0,21.0,32.0,3.0,6.0,20.0,17.0,7.0,6.0,28.0,5.0,1.0,0.84,0.6,0.3,1.0,1.0,0.0,39.76,34.0,32.43,5.0,0.33,0.34,0.34,1.73,1.64,1.62,21.36,2.21,1.49,5.13,0.72,11.3,8.15,2.16,2.39,2.33,21.0,8.0,12.0,41.0,3.0,4.0,1.0,0.0,0.0,13.0,9.0,18.0,26.0,2.0,4.0,21.0,14.0,3.0,3.0,20.0,6.0,3.0,0.51,0.82,0.88,0.0,2.0,1.0,43.3,29.0,30.8,1.0,0.31,0.84,0.84,1.68,1.81,1.8
